Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2005,2005,1000 USD,22404,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2006,2006,1000 USD,31725,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2007,2007,1000 USD,22461,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2008,2008,1000 USD,21567,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2009,2009,1000 USD,46627,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2010,2010,1000 USD,55911,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2011,2011,1000 USD,115165,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2012,2012,1000 USD,74830,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2013,2013,1000 USD,28065,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2014,2014,1000 USD,24250,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2015,2015,1000 USD,18085,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2016,2016,1000 USD,17856,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2017,2017,1000 USD,16882,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2018,2018,1000 USD,12579,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2019,2019,1000 USD,7876,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2020,2020,1000 USD,8734,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2021,2021,1000 USD,14946,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2022,2022,1000 USD,26986,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1610,"Coffee, green",2023,2023,1000 USD,11497,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2000,2000,1000 USD,92,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2001,2001,1000 USD,64,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2002,2002,1000 USD,48,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2003,2003,1000 USD,15,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2004,2004,1000 USD,63,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2005,2005,1000 USD,65,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2006,2006,1000 USD,35,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2007,2007,1000 USD,141,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2008,2008,1000 USD,57,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2009,2009,1000 USD,172,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2010,2010,1000 USD,170,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2011,2011,1000 USD,196,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2012,2012,1000 USD,230,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2013,2013,1000 USD,250,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2014,2014,1000 USD,432,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2015,2015,1000 USD,606,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2016,2016,1000 USD,867,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2017,2017,1000 USD,969,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2018,2018,1000 USD,545,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2019,2019,1000 USD,549,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2020,2020,1000 USD,282,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2021,2021,1000 USD,359,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2022,2022,1000 USD,338,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1232,Cucumbers and gherkins,2023,2023,1000 USD,174,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2001,2001,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2002,2002,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2003,2003,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2004,2004,1000 USD,7,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2005,2005,1000 USD,6,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2006,2006,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2007,2007,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2008,2008,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2009,2009,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2010,2010,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2011,2011,1000 USD,54,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2012,2012,1000 USD,447,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2013,2013,1000 USD,992,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2014,2014,1000 USD,926,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2015,2015,1000 USD,944,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2016,2016,1000 USD,578,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2017,2017,1000 USD,589,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2018,2018,1000 USD,1096,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2019,2019,1000 USD,2116,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2020,2020,1000 USD,2694,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2021,2021,1000 USD,1555,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2022,2022,1000 USD,1148,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1630,Maté leaves,2023,2023,1000 USD,207,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2000,2000,1000 USD,100,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2001,2001,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2002,2002,1000 USD,6,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2003,2003,1000 USD,93,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2004,2004,1000 USD,16,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2005,2005,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2006,2006,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2007,2007,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2008,2008,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2009,2009,1000 USD,12,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2010,2010,1000 USD,72,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2011,2011,1000 USD,27,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2012,2012,1000 USD,30,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2013,2013,1000 USD,5,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2014,2014,1000 USD,6,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2015,2015,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2016,2016,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2017,2017,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2020,2020,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2021,2021,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1354,Strawberries,2022,2022,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2000,2000,1000 USD,7760,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2001,2001,1000 USD,9766,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2002,2002,1000 USD,14523,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2003,2003,1000 USD,14785,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2004,2004,1000 USD,19225,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2005,2005,1000 USD,24932,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2006,2006,1000 USD,26106,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2007,2007,1000 USD,30897,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2008,2008,1000 USD,29918,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2009,2009,1000 USD,38329,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2010,2010,1000 USD,38190,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2011,2011,1000 USD,41672,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2012,2012,1000 USD,45234,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2013,2013,1000 USD,48172,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2014,2014,1000 USD,61480,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2015,2015,1000 USD,57604,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2016,2016,1000 USD,54143,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2017,2017,1000 USD,66866,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2018,2018,1000 USD,69786,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2019,2019,1000 USD,77244,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2020,2020,1000 USD,73430,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2021,2021,1000 USD,85477,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2022,2022,1000 USD,101658,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1970,Unmanufactured tobacco,2023,2023,1000 USD,133441,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1658,"Vanilla, raw",2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1658,"Vanilla, raw",2001,2001,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1658,"Vanilla, raw",2002,2002,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1658,"Vanilla, raw",2003,2003,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1658,"Vanilla, raw",2004,2004,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1658,"Vanilla, raw",2005,2005,1000 USD,10,A,Official figure,
TCL,Crops and livestock products,218,Ecuador,5922,Export value,1658,"Vanilla, raw",2006,2006,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
